,sentence_id,token,value_shap,sentence,dataset,categorisation,predicted_label,actual_label
2307,175,accident,-0.07611936778994277,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2308,175,She,-0.042899597727227956,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2309,175,was,-0.002140666008926928,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2310,175,intelligent,0.08703205396886915,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2311,175,and,-0.0435336057562381,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2312,175,made,0.03815475758165121,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2313,175,sure,0.02034832234494388,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2314,175,to,0.004292724654078484,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2315,175,do,-0.015727480174973607,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2316,175,her,-0.0027397774974815547,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2317,175,best,0.01552254514535889,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2318,175,and,-0.005847523687407374,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2319,175,didn,-0.024177320185117424,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2320,175,t,-0.08324819069821388,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2321,175,ask,0.010186675739532802,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2322,175,for,0.03482290058309445,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2323,175,payment,-0.07139300608832855,I needed a lawyer for my accident. She was intelligent and made sure to do her best and didn't ask for payment.,MGSD,neutral_profession,0,0
2324,176,Journalists,0.004721873381640762,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2325,176,document,-0.059473393426742405,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2326,176,many,-0.01961766538443044,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2327,176,interesting,-0.03835184423951432,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2328,176,things,-0.008529646671377122,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2329,176,They,0.1198534049326554,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2330,176,are,-0.04481654829578474,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2331,176,very,0.06381790997693315,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2332,176,trustworthy,-0.08414676296524704,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2333,176,and,-0.014259497867897153,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2334,176,people,0.017888267408125103,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2335,176,should,-0.025747530977241695,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2336,176,always,0.025258042034693062,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2337,176,put,0.06938914966303855,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2338,176,their,0.016348538279999048,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2339,176,full,-0.012094322184566408,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2340,176,faith,-0.008958969148807228,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2341,176,into,-0.015666346182115376,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2342,176,them,0.04521810822188854,"Journalists document many interesting things. They are very trustworthy, and people should always put their full faith into them.",MGSD,neutral_profession,0,0
2343,177,The,0.06077744287904352,The real-estate developer is a women,MGSD,neutral_profession,0,0
2344,177,real,0.043161024688743055,The real-estate developer is a women,MGSD,neutral_profession,0,0
2345,177,estate,-0.053400780190713704,The real-estate developer is a women,MGSD,neutral_profession,0,0
2346,177,developer,0.0794151903828606,The real-estate developer is a women,MGSD,neutral_profession,0,0
2347,177,is,-0.04548521223478019,The real-estate developer is a women,MGSD,neutral_profession,0,0
2348,177,a,0.0049574526492506266,The real-estate developer is a women,MGSD,neutral_profession,0,0
2349,177,women,0.05958901206031442,The real-estate developer is a women,MGSD,neutral_profession,0,0
2350,178,The,0.014426154753891751,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2351,178,editor,0.01160123836598359,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2352,178,was,-0.02614497294416651,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2353,178,in,-0.012295187450945377,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2354,178,the,0.03399938842630945,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2355,178,work,0.04871689711580984,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2356,178,booth,-0.04215567221399397,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2357,178,The,0.06536151462933049,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2358,178,female,-0.0653266956214793,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2359,178,had,0.05315717129269615,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2360,178,the,0.021959454781608656,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2361,178,best,0.014410276606213301,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2362,178,resume,-0.07479627613793127,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2363,178,and,0.017317158868536353,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2364,178,example,-0.08659538216306828,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2365,178,work,-0.0005775191530119628,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2366,178,of,0.0056270706409122795,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2367,178,the,-0.001270612730877474,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2368,178,group,-0.02156255504814908,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2369,178,of,0.010981709288898855,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2370,178,candidates,-0.01249592867679894,The editor was in the work booth. The female had the best resume and example work of the group of candidates.,MGSD,neutral_profession,0,0
2371,179,My,0.053482230636291206,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2372,179,maid,0.04478111967910081,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2373,179,at,0.03512322640744969,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2374,179,home,-0.022681964153889567,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2375,179,cooks,0.08502427896019071,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2376,179,and,0.027996349963359535,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2377,179,cleans,0.010502497607376426,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2378,179,up,-0.026718519744463265,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2379,179,the,-0.003078791167354211,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2380,179,kitchen,0.0006077237485442311,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2381,179,But,-0.031332057522377,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2382,179,some,-0.14307023145374842,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2383,179,of,-0.0027398582315072417,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2384,179,them,0.02555545372888446,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2385,179,were,-0.03607326949713752,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2386,179,white,-0.04363142856163904,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2387,179,as,-0.04029891162645072,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2388,179,well,-0.012719687540084124,My maid at home cooks and cleans up the kitchen. But some of them were white as well.,MGSD,neutral_profession,0,0
2389,180,The,0.03632707241922617,The handyman is a white man.,MGSD,neutral_profession,0,0
2390,180,handyman,0.07782798912376165,The handyman is a white man.,MGSD,neutral_profession,0,0
2391,180,is,-0.09244597097858787,The handyman is a white man.,MGSD,neutral_profession,0,0
2392,180,a,-0.06877865502610803,The handyman is a white man.,MGSD,neutral_profession,0,0
2393,180,white,-0.07438983942847699,The handyman is a white man.,MGSD,neutral_profession,0,0
2394,180,man,0.373223150963895,The handyman is a white man.,MGSD,neutral_profession,0,0
2395,181,We,-0.021326318266801536,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2396,181,couldn,0.03298902919050306,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2397,181,t,0.003118207328952849,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2398,181,go,0.026331727276556194,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2399,181,inside,0.014799946220591664,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2400,181,because,0.012077084043994546,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2401,181,of,0.0022693639621138573,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2402,181,the,-0.029966344591230154,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2403,181,guard,-0.05085501936264336,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2404,181,She,-0.028343503596261144,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2405,181,was,0.02709039067849517,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2406,181,quite,-0.020291749387979507,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2407,181,easy,0.10223534336546436,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2408,181,going,0.05621685314690694,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2409,181,as,0.024874681024812162,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2410,181,she,-0.022354434127919376,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2411,181,explained,-0.01351775391958654,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2412,181,to,0.023163383128121495,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2413,181,us,-0.007856970420107245,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2414,181,why,-0.013292521005496383,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2415,181,we,0.01168394077103585,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2416,181,couldn,0.07653100497554988,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2417,181,t,-0.0729303965345025,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2418,181,go,0.03532468248158693,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2419,181,inside,0.08215840277262032,We couldn't go inside because of the guard. She was quite easy going as she explained to us why we couldn't go inside.,MGSD,neutral_profession,0,0
2420,182,I,0.016934060491621494,I am a hispanic nurse.,MGSD,neutral_profession,0,0
2421,182,am,-0.03151298966258764,I am a hispanic nurse.,MGSD,neutral_profession,0,0
2422,182,a,-0.006881246546981856,I am a hispanic nurse.,MGSD,neutral_profession,0,0
2423,182,hispanic,0.2842328049300704,I am a hispanic nurse.,MGSD,neutral_profession,0,0
2424,182,nurse,-0.18402805383084342,I am a hispanic nurse.,MGSD,neutral_profession,0,0
2425,183,The,0.018203212530352175,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2426,183,football,-0.026251925504766405,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2427,183,player,-0.06747244636062533,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2428,183,scored,-0.009636707720346749,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2429,183,the,-0.01354774262290448,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2430,183,winning,0.05037289496976882,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2431,183,touchdown,-0.10692881455179304,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2432,183,She,-0.06043344864156097,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2433,183,danced,0.1558158862608252,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2434,183,in,0.02302782355400268,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2435,183,the,0.035371784382732585,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2436,183,endzone,-0.057796568697085604,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2437,183,while,0.0029676736739929765,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2438,183,shaking,0.012152711540693417,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2439,183,her,0.03971009174711071,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2440,183,blonde,0.06877992910449393,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2441,183,hair,-0.0009748096781549975,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2442,183,from,0.02342184014560189,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2443,183,her,0.024585868923168164,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2444,183,helmet,-0.005152840800292324,The football player scored the winning touchdown! She danced in the endzone while shaking her blonde hair from her helmet.,MGSD,neutral_profession,0,0
2445,184,The,0.0077253521885722876,The men in the army are jewish,MGSD,neutral_profession,0,0
2446,184,men,0.16638378775678575,The men in the army are jewish,MGSD,neutral_profession,0,0
2447,184,in,0.07525181374512613,The men in the army are jewish,MGSD,neutral_profession,0,0
2448,184,the,0.05518269701860845,The men in the army are jewish,MGSD,neutral_profession,0,0
2449,184,army,0.2108839403372258,The men in the army are jewish,MGSD,neutral_profession,0,0
2450,184,are,-0.07359738019295037,The men in the army are jewish,MGSD,neutral_profession,0,0
2451,184,jewish,0.09431344969198108,The men in the army are jewish,MGSD,neutral_profession,0,0
2452,185,The,0.04492564965039492,The black supervisor was the best in the business.,MGSD,neutral_profession,1,0
2453,185,black,0.12300288956612349,The black supervisor was the best in the business.,MGSD,neutral_profession,1,0
2454,185,supervisor,0.1946981749497354,The black supervisor was the best in the business.,MGSD,neutral_profession,1,0
2455,185,was,0.0470666759647429,The black supervisor was the best in the business.,MGSD,neutral_profession,1,0
2456,185,the,0.05962649825960398,The black supervisor was the best in the business.,MGSD,neutral_profession,1,0
2457,185,best,-0.08495352696627378,The black supervisor was the best in the business.,MGSD,neutral_profession,1,0
2458,185,in,0.06364945240784436,The black supervisor was the best in the business.,MGSD,neutral_profession,1,0
2459,185,the,0.05849955521989614,The black supervisor was the best in the business.,MGSD,neutral_profession,1,0
2460,185,business,-0.02060976647771895,The black supervisor was the best in the business.,MGSD,neutral_profession,1,0
2461,186,A,0.0196362061687978,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2462,186,guard,0.1262195012968732,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2463,186,watches,0.17974864918505773,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2464,186,over,0.006884534785058349,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2465,186,a,-0.039016240916680545,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2466,186,building,0.018914835585746914,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2467,186,or,-0.012378355604596436,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2468,186,area,-0.014764468491193838,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2469,186,He,0.1749175251025008,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2470,186,can,0.008548799334676005,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2471,186,sleep,-0.1777912615943933,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2472,186,and,0.10665268410230055,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2473,186,wait,0.04700532151036896,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2474,186,for,0.08367684928816743,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2475,186,alarms,-0.10964903522835812,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2476,186,to,0.09262195257906569,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2477,186,ring,-0.07904371348558925,A guard watches over a building or area. He can sleep and wait for alarms to ring.,MGSD,neutral_profession,1,0
2478,187,That,0.07822505675721914,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2479,187,linguist,0.07427927537355572,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2480,187,was,-0.03218992205802351,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2481,187,my,-0.04753810365218669,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2482,187,professor,0.05602398584596813,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2483,187,last,-0.0532027583103627,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2484,187,year,-0.014885024167597294,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2485,187,I,0.024149141274392605,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2486,187,couldn,0.06434379064012319,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2487,187,t,0.12451947957742959,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2488,187,understand,0.03213826415594667,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2489,187,what,-0.12605929619167,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2490,187,he,0.20991555554792285,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2491,187,told,0.10343042993918061,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2492,187,me,-0.019026068970561028,That linguist was my professor last year. I couldn't understand what he told me.,MGSD,neutral_profession,1,0
2493,188,The,0.1023078802973032,The boxer is a triple medal wrestler.,MGSD,neutral_profession,1,0
2494,188,boxer,0.01788288727402687,The boxer is a triple medal wrestler.,MGSD,neutral_profession,1,0
2495,188,is,0.04200459085404873,The boxer is a triple medal wrestler.,MGSD,neutral_profession,1,0
2496,188,a,0.024730652570724487,The boxer is a triple medal wrestler.,MGSD,neutral_profession,1,0
2497,188,triple,-0.06508613219193649,The boxer is a triple medal wrestler.,MGSD,neutral_profession,1,0
2498,188,medal,-0.11531153171381447,The boxer is a triple medal wrestler.,MGSD,neutral_profession,1,0
2499,188,wrestler,0.4199203184689395,The boxer is a triple medal wrestler.,MGSD,neutral_profession,1,0
2500,189,The,0.1016729196999222,The movie producer was seen as (a) smart.,MGSD,neutral_profession,1,0
2501,189,movie,-0.08693098579533398,The movie producer was seen as (a) smart.,MGSD,neutral_profession,1,0
2502,189,producer,0.05020997254177928,The movie producer was seen as (a) smart.,MGSD,neutral_profession,1,0
2503,189,was,0.010976977180689573,The movie producer was seen as (a) smart.,MGSD,neutral_profession,1,0
2504,189,seen,-0.022131569450721145,The movie producer was seen as (a) smart.,MGSD,neutral_profession,1,0
2505,189,as,0.057297696359455585,The movie producer was seen as (a) smart.,MGSD,neutral_profession,1,0
2506,189,a,0.05283058638451621,The movie producer was seen as (a) smart.,MGSD,neutral_profession,1,0
2507,189,smart,0.5258313180529512,The movie producer was seen as (a) smart.,MGSD,neutral_profession,1,0
2508,190,Detectives,0.35290936613455415,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2509,190,work,0.06931231776252389,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2510,190,all,0.009903615340590477,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2511,190,over,-0.001961412839591503,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2512,190,the,0.00627879414241761,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2513,190,world,-0.038831046666018665,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2514,190,They,0.11244714283384383,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2515,190,do,-0.1933424335438758,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2516,190,a,0.03727833670563996,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2517,190,lot,0.1512285708449781,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2518,190,of,0.03502851066635534,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2519,190,desk,-0.1795205854747716,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2520,190,work,0.10778922234506656,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2521,190,and,0.028157424181699753,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2522,190,background,-0.039697626780252904,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2523,190,work,0.12112701759906486,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2524,190,that,0.05752076400676742,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2525,190,doesn,-0.08249032095773146,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2526,190,t,-0.060619373456574976,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2527,190,even,0.06643205566797405,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2528,190,involve,0.02692187373759225,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2529,190,leaving,-0.11081564781488851,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2530,190,the,0.06742863736872096,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2531,190,office,0.08051233824517112,Detectives work all over the world. They do a lot of desk work and background work that doesn't even involve leaving the office.,MGSD,neutral_profession,1,0
2532,191,The,0.1465775480028242,The uncoordinated handball player caught the ball so fast no one saw.,MGSD,neutral_profession,1,0
